Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 2000000/12000004     bool __gnu_cxx::operator!=<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [81]
                0.01    0.00 4000000/12000004     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [9]
                0.01    0.00 4000002/12000004     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [53]
[50]     2.7    0.02    0.00 12000004         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [50]
-----------------------------------------------
                0.01    0.01 5000008/5000008     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [22]
[51]     2.7    0.01    0.01 5000008         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [51]
                0.01    0.00 5000008/5000012     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [70]
-----------------------------------------------
                0.00    0.02 4000002/4000002     std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [25]
[52]     2.3    0.00    0.02 4000002         std::vector<double, std::allocator<double> >::max_size() const [52]
                0.01    0.01 4000002/7000004     std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [41]
                0.00    0.00 4000002/6500006     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [128]
-----------------------------------------------
                0.00    0.00       1/2000001     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [99]
                0.01    0.01 2000000/2000001     void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [9]
[53]     2.3    0.01    0.01 2000001         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [53]
                0.01    0.00 4000002/12000004     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [50]
-----------------------------------------------
                0.00    0.02 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [44]
[54]     2.2    0.00    0.02 2000000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&&) [54]
                0.01    0.00 2000000/2000000     std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&&) [69]
                0.00    0.00 2000000/13000012     std::allocator<double>::allocator(std::allocator<double> const&) [27]
                0.00    0.00 4000000/4000000     std::remove_reference<std::_Vector_base<double, std::allocator<double> >::_Vector_impl&>::type&& std::move<std::_Vector_base<double, std::allocator<double> >::_Vector_impl&>(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [134]
-----------------------------------------------
                0.00    0.00       1/2500005     Implicit::Implicit(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [90]
                0.01    0.01 2500004/2500005     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [6]
[55]     2.0    0.01    0.01 2500005         std::vector<double, std::allocator<double> >::end() const [55]
                0.01    0.00 2500005/5000010     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [71]
-----------------------------------------------
                0.00    0.01 2000000/2000000     double& std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [7]
[56]     1.9    0.00    0.01 2000000         std::vector<double, std::allocator<double> >::back() [56]
                0.01    0.00 2000000/2000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator-(long) const [68]
                0.00    0.00 2000000/5000001     std::vector<double, std::allocator<double> >::end() [65]
                0.00    0.00 2000000/3000000     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [136]
-----------------------------------------------
                0.00    0.00       1/18000015     main [1]
                0.00    0.00       1/18000015     Euler::Euler(std::vector<double, std::allocator<double> >, double, double, std::function<std::vector<double, std::allocator<double> > (std::vector<double, std::allocator<double> >)>) [91]
                0.00    0.00 1000000/18000015     Dahlquist(std::vector<double, std::allocator<double> >) [19]
                0.00    0.00 1000000/18000015     Diff_Dahlquist(std::vector<double, std::allocator<double> >) [20]
                0.00    0.00 1000000/18000015     Implicit::newton() [3]
                0.00    0.00 2500004/18000015     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [6]
                0.00    0.00 3000002/18000015     std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [42]
                0.01    0.00 9500007/18000015     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [26]
[57]     1.4    0.01    0.00 18000015         std::allocator<double>::~allocator() [57]
                0.00    0.00 18000015/18000015     __gnu_cxx::new_allocator<double>::~new_allocator() [122]
-----------------------------------------------
                0.01    0.00 9500007/9500007     void std::_Destroy<double*>(double*, double*) [59]
[58]     1.4    0.01    0.00 9500007         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [58]
-----------------------------------------------
                0.00    0.01 9500007/9500007     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [46]
[59]     1.4    0.00    0.01 9500007         void std::_Destroy<double*>(double*, double*) [59]
                0.01    0.00 9500007/9500007     void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [58]
-----------------------------------------------
                0.01    0.00 7500007/7500007     std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [62]
[60]     1.4    0.01    0.00 7500007         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [60]
-----------------------------------------------
                0.00    0.00 2000001/7500007     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [82]
                0.01    0.00 5500006/7500007     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [47]
[61]     1.4    0.01    0.00 7500007         std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [61]
-----------------------------------------------
                0.00    0.01 7500007/7500007     std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [36]
[62]     1.4    0.00    0.01 7500007         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [62]
                0.01    0.00 7500007/7500007     __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [60]
-----------------------------------------------
